sport,league_name,espn_slug,proposed_new_id,work_package,adapter_family,is_college,discovery_url,scoreboard_url,sample_event_id,sample_event_date,sample_file,evidence_level,activation_status,summary_url,summary_probe_http,teams_url,teams_probe_count,standings_url,standings_probe_nonempty,notes
soccer,Venezuelan Primera División,ven.1,espn:soccer:ven.1,W2-team-and-soccer,team-match,false,https://site.api.espn.com/apis/site/v2/leagues/dropdown?region=us&lang=en&sport=soccer,https://site.api.espn.com/apis/site/v2/sports/soccer/ven.1/scoreboard,,,,directory-only,requires-validation,https://site.api.espn.com/apis/site/v2/sports/soccer/ven.1/summary?event={providerEventId},not-tested,https://site.api.espn.com/apis/site/v2/sports/soccer/ven.1/teams,not-established,https://site.api.espn.com/apis/v2/sports/soccer/ven.1/standings,not-established,
soccer,Bolivian Liga Profesional Promotion/Relegation Playoffs,bol.ply.rel,espn:soccer:bol.ply.rel,W2-team-and-soccer,team-match,false,https://site.api.espn.com/apis/site/v2/leagues/dropdown?region=us&lang=en&sport=soccer,https://site.api.espn.com/apis/site/v2/sports/soccer/bol.ply.rel/scoreboard,,,,directory-only,requires-validation,https://site.api.espn.com/apis/site/v2/sports/soccer/bol.ply.rel/summary?event={providerEventId},not-tested,https://site.api.espn.com/apis/site/v2/sports/soccer/bol.ply.rel/teams,not-established,https://site.api.espn.com/apis/v2/sports/soccer/bol.ply.rel/standings,not-established,
soccer,Copa Bolivia,bol.copa,espn:soccer:bol.copa,W2-team-and-soccer,team-match,false,https://site.api.espn.com/apis/site/v2/leagues/dropdown?region=us&lang=en&sport=soccer,https://site.api.espn.com/apis/site/v2/sports/soccer/bol.copa/scoreboard,,,,directory-only,requires-validation,https://site.api.espn.com/apis/site/v2/sports/soccer/bol.copa/summary?event={providerEventId},not-tested,https://site.api.espn.com/apis/site/v2/sports/soccer/bol.copa/teams,not-established,https://site.api.espn.com/apis/v2/sports/soccer/bol.copa/standings,not-established,
soccer,Bolivian Liga Profesional,bol.1,espn:soccer:bol.1,W2-team-and-soccer,team-match,false,https://site.api.espn.com/apis/site/v2/leagues/dropdown?region=us&lang=en&sport=soccer,https://site.api.espn.com/apis/site/v2/sports/soccer/bol.1/scoreboard,,,,directory-only,requires-validation,https://site.api.espn.com/apis/site/v2/sports/soccer/bol.1/summary?event={providerEventId},not-tested,https://site.api.espn.com/apis/site/v2/sports/soccer/bol.1/teams,not-established,https://site.api.espn.com/apis/v2/sports/soccer/bol.1/standings,not-established,
soccer,Japanese J.League,jpn.1,espn:soccer:jpn.1,W2-team-and-soccer,team-match,false,https://site.api.espn.com/apis/site/v2/leagues/dropdown?region=us&lang=en&sport=soccer,https://site.api.espn.com/apis/site/v2/sports/soccer/jpn.1/scoreboard,,,,directory-only,requires-validation,https://site.api.espn.com/apis/site/v2/sports/soccer/jpn.1/summary?event={providerEventId},not-tested,https://site.api.espn.com/apis/site/v2/sports/soccer/jpn.1/teams,not-established,https://site.api.espn.com/apis/v2/sports/soccer/jpn.1/standings,not-established,
soccer,Mexican Campeon de Campeones,mex.campeon,espn:soccer:mex.campeon,W2-team-and-soccer,team-match,false,https://site.api.espn.com/apis/site/v2/leagues/dropdown?region=us&lang=en&sport=soccer,https://site.api.espn.com/apis/site/v2/sports/soccer/mex.campeon/scoreboard,,,,directory-only,requires-validation,https://site.api.espn.com/apis/site/v2/sports/soccer/mex.campeon/summary?event={providerEventId},not-tested,https://site.api.espn.com/apis/site/v2/sports/soccer/mex.campeon/teams,not-established,https://site.api.espn.com/apis/v2/sports/soccer/mex.campeon/standings,not-established,
soccer,Concacaf Central American Cup,concacaf.central.american.cup,espn:soccer:concacaf.central.american.cup,W2-team-and-soccer,team-match,false,https://site.api.espn.com/apis/site/v2/leagues/dropdown?region=us&lang=en&sport=soccer,https://site.api.espn.com/apis/site/v2/sports/soccer/concacaf.central.american.cup/scoreboard,,,,directory-only,requires-validation,https://site.api.espn.com/apis/site/v2/sports/soccer/concacaf.central.american.cup/summary?event={providerEventId},not-tested,https://site.api.espn.com/apis/site/v2/sports/soccer/concacaf.central.american.cup/teams,not-established,https://site.api.espn.com/apis/v2/sports/soccer/concacaf.central.american.cup/standings,not-established,
soccer,CONCACAF Champions Cup,concacaf.champions_cup,espn:soccer:concacaf.champions_cup,W2-team-and-soccer,team-match,false,https://site.api.espn.com/apis/site/v2/leagues/dropdown?region=us&lang=en&sport=soccer,https://site.api.espn.com/apis/site/v2/sports/soccer/concacaf.champions_cup/scoreboard,,,,directory-only,requires-validation,https://site.api.espn.com/apis/site/v2/sports/soccer/concacaf.champions_cup/summary?event={providerEventId},not-tested,https://site.api.espn.com/apis/site/v2/sports/soccer/concacaf.champions_cup/teams,not-established,https://site.api.espn.com/apis/v2/sports/soccer/concacaf.champions_cup/standings,not-established,
soccer,CONCACAF U23 Tournament,concacaf.u23,espn:soccer:concacaf.u23,W2-team-and-soccer,team-match,false,https://site.api.espn.com/apis/site/v2/leagues/dropdown?region=us&lang=en&sport=soccer,https://site.api.espn.com/apis/site/v2/sports/soccer/concacaf.u23/scoreboard,,,,directory-only,requires-validation,https://site.api.espn.com/apis/site/v2/sports/soccer/concacaf.u23/summary?event={providerEventId},not-tested,https://site.api.espn.com/apis/site/v2/sports/soccer/concacaf.u23/teams,not-established,https://site.api.espn.com/apis/v2/sports/soccer/concacaf.u23/standings,not-established,
soccer,Honduran Liga Nacional,hon.1,espn:soccer:hon.1,W2-team-and-soccer,team-match,false,https://site.api.espn.com/apis/site/v2/leagues/dropdown?region=us&lang=en&sport=soccer,https://site.api.espn.com/apis/site/v2/sports/soccer/hon.1/scoreboard,,,,directory-only,requires-validation,https://site.api.espn.com/apis/site/v2/sports/soccer/hon.1/summary?event={providerEventId},not-tested,https://site.api.espn.com/apis/site/v2/sports/soccer/hon.1/teams,not-established,https://site.api.espn.com/apis/v2/sports/soccer/hon.1/standings,not-established,
soccer,Costa Rican Primera Division,crc.1,espn:soccer:crc.1,W2-team-and-soccer,team-match,false,https://site.api.espn.com/apis/site/v2/leagues/dropdown?region=us&lang=en&sport=soccer,https://site.api.espn.com/apis/site/v2/sports/soccer/crc.1/scoreboard,,,,directory-only,requires-validation,https://site.api.espn.com/apis/site/v2/sports/soccer/crc.1/summary?event={providerEventId},not-tested,https://site.api.espn.com/apis/site/v2/sports/soccer/crc.1/teams,not-established,https://site.api.espn.com/apis/v2/sports/soccer/crc.1/standings,not-established,
soccer,Guatemalan Liga Nacional,gua.1,espn:soccer:gua.1,W2-team-and-soccer,team-match,false,https://site.api.espn.com/apis/site/v2/leagues/dropdown?region=us&lang=en&sport=soccer,https://site.api.espn.com/apis/site/v2/sports/soccer/gua.1/scoreboard,,,,directory-only,requires-validation,https://site.api.espn.com/apis/site/v2/sports/soccer/gua.1/summary?event={providerEventId},not-tested,https://site.api.espn.com/apis/site/v2/sports/soccer/gua.1/teams,not-established,https://site.api.espn.com/apis/v2/sports/soccer/gua.1/standings,not-established,
soccer,Salvadoran Primera Division,slv.1,espn:soccer:slv.1,W2-team-and-soccer,team-match,false,https://site.api.espn.com/apis/site/v2/leagues/dropdown?region=us&lang=en&sport=soccer,https://site.api.espn.com/apis/site/v2/sports/soccer/slv.1/scoreboard,,,,directory-only,requires-validation,https://site.api.espn.com/apis/site/v2/sports/soccer/slv.1/summary?event={providerEventId},not-tested,https://site.api.espn.com/apis/site/v2/sports/soccer/slv.1/teams,not-established,https://site.api.espn.com/apis/v2/sports/soccer/slv.1/standings,not-established,
soccer,Intercontinental Cup (India),fifa.intercontinental.cup,espn:soccer:fifa.intercontinental.cup,W2-team-and-soccer,team-match,false,https://site.api.espn.com/apis/site/v2/leagues/dropdown?region=us&lang=en&sport=soccer,https://site.api.espn.com/apis/site/v2/sports/soccer/fifa.intercontinental.cup/scoreboard,,,,directory-only,requires-validation,https://site.api.espn.com/apis/site/v2/sports/soccer/fifa.intercontinental.cup/summary?event={providerEventId},not-tested,https://site.api.espn.com/apis/site/v2/sports/soccer/fifa.intercontinental.cup/teams,not-established,https://site.api.espn.com/apis/v2/sports/soccer/fifa.intercontinental.cup/standings,not-established,
soccer,SAFF Championship,afc.saff.championship,espn:soccer:afc.saff.championship,W2-team-and-soccer,team-match,false,https://site.api.espn.com/apis/site/v2/leagues/dropdown?region=us&lang=en&sport=soccer,https://site.api.espn.com/apis/site/v2/sports/soccer/afc.saff.championship/scoreboard,,,,directory-only,requires-validation,https://site.api.espn.com/apis/site/v2/sports/soccer/afc.saff.championship/summary?event={providerEventId},not-tested,https://site.api.espn.com/apis/site/v2/sports/soccer/afc.saff.championship/teams,not-established,https://site.api.espn.com/apis/v2/sports/soccer/afc.saff.championship/standings,not-established,
soccer,Chinese Super League Promotion/Relegation Playoffs,chn.1.promotion.relegation,espn:soccer:chn.1.promotion.relegation,W2-team-and-soccer,team-match,false,https://site.api.espn.com/apis/site/v2/leagues/dropdown?region=us&lang=en&sport=soccer,https://site.api.espn.com/apis/site/v2/sports/soccer/chn.1.promotion.relegation/scoreboard,,,,directory-only,requires-validation,https://site.api.espn.com/apis/site/v2/sports/soccer/chn.1.promotion.relegation/summary?event={providerEventId},not-tested,https://site.api.espn.com/apis/site/v2/sports/soccer/chn.1.promotion.relegation/teams,not-established,https://site.api.espn.com/apis/v2/sports/soccer/chn.1.promotion.relegation/standings,not-established,
soccer,Indian Super League,ind.1,espn:soccer:ind.1,W2-team-and-soccer,team-match,false,https://site.api.espn.com/apis/site/v2/leagues/dropdown?region=us&lang=en&sport=soccer,https://site.api.espn.com/apis/site/v2/sports/soccer/ind.1/scoreboard,,,,directory-only,requires-validation,https://site.api.espn.com/apis/site/v2/sports/soccer/ind.1/summary?event={providerEventId},not-tested,https://site.api.espn.com/apis/site/v2/sports/soccer/ind.1/teams,not-established,https://site.api.espn.com/apis/v2/sports/soccer/ind.1/standings,not-established,
soccer,Arabian Gulf Cup,global.gulf_cup,espn:soccer:global.gulf_cup,W2-team-and-soccer,team-match,false,https://site.api.espn.com/apis/site/v2/leagues/dropdown?region=us&lang=en&sport=soccer,https://site.api.espn.com/apis/site/v2/sports/soccer/global.gulf_cup/scoreboard,,,,directory-only,requires-validation,https://site.api.espn.com/apis/site/v2/sports/soccer/global.gulf_cup/summary?event={providerEventId},not-tested,https://site.api.espn.com/apis/site/v2/sports/soccer/global.gulf_cup/teams,not-established,https://site.api.espn.com/apis/v2/sports/soccer/global.gulf_cup/standings,not-established,
soccer,COSAFA Cup,caf.cosafa,espn:soccer:caf.cosafa,W2-team-and-soccer,team-match,false,https://site.api.espn.com/apis/site/v2/leagues/dropdown?region=us&lang=en&sport=soccer,https://site.api.espn.com/apis/site/v2/sports/soccer/caf.cosafa/scoreboard,,,,directory-only,requires-validation,https://site.api.espn.com/apis/site/v2/sports/soccer/caf.cosafa/summary?event={providerEventId},not-tested,https://site.api.espn.com/apis/site/v2/sports/soccer/caf.cosafa/teams,not-established,https://site.api.espn.com/apis/v2/sports/soccer/caf.cosafa/standings,not-established,
soccer,CAF Champions League,caf.champions,espn:soccer:caf.champions,W2-team-and-soccer,team-match,false,https://site.api.espn.com/apis/site/v2/leagues/dropdown?region=us&lang=en&sport=soccer,https://site.api.espn.com/apis/site/v2/sports/soccer/caf.champions/scoreboard,,,,directory-only,requires-validation,https://site.api.espn.com/apis/site/v2/sports/soccer/caf.champions/summary?event={providerEventId},not-tested,https://site.api.espn.com/apis/site/v2/sports/soccer/caf.champions/teams,not-established,https://site.api.espn.com/apis/v2/sports/soccer/caf.champions/standings,not-established,
soccer,CAF Confederation Cup,caf.confed,espn:soccer:caf.confed,W2-team-and-soccer,team-match,false,https://site.api.espn.com/apis/site/v2/leagues/dropdown?region=us&lang=en&sport=soccer,https://site.api.espn.com/apis/site/v2/sports/soccer/caf.confed/scoreboard,,,,directory-only,requires-validation,https://site.api.espn.com/apis/site/v2/sports/soccer/caf.confed/summary?event={providerEventId},not-tested,https://site.api.espn.com/apis/site/v2/sports/soccer/caf.confed/teams,not-established,https://site.api.espn.com/apis/v2/sports/soccer/caf.confed/standings,not-established,
soccer,South African Premiership,rsa.1,espn:soccer:rsa.1,W2-team-and-soccer,team-match,false,https://site.api.espn.com/apis/site/v2/leagues/dropdown?region=us&lang=en&sport=soccer,https://site.api.espn.com/apis/site/v2/sports/soccer/rsa.1/scoreboard,,,,directory-only,requires-validation,https://site.api.espn.com/apis/site/v2/sports/soccer/rsa.1/summary?event={providerEventId},not-tested,https://site.api.espn.com/apis/site/v2/sports/soccer/rsa.1/teams,not-established,https://site.api.espn.com/apis/v2/sports/soccer/rsa.1/standings,not-established,
soccer,NCAA Men's Soccer,usa.ncaa.m.1,espn:soccer:usa.ncaa.m.1,W2-team-and-soccer,team-match,true,https://site.api.espn.com/apis/site/v2/leagues/dropdown?region=us&lang=en&sport=soccer,https://site.api.espn.com/apis/site/v2/sports/soccer/usa.ncaa.m.1/scoreboard,,,,directory-only,requires-validation,https://site.api.espn.com/apis/site/v2/sports/soccer/usa.ncaa.m.1/summary?event={providerEventId},not-tested,https://site.api.espn.com/apis/site/v2/sports/soccer/usa.ncaa.m.1/teams,not-established,https://site.api.espn.com/apis/v2/sports/soccer/usa.ncaa.m.1/standings,not-established,
soccer,NCAA Women's Soccer,usa.ncaa.w.1,espn:soccer:usa.ncaa.w.1,W2-team-and-soccer,team-match,true,https://site.api.espn.com/apis/site/v2/leagues/dropdown?region=us&lang=en&sport=soccer,https://site.api.espn.com/apis/site/v2/sports/soccer/usa.ncaa.w.1/scoreboard,,,,directory-only,requires-validation,https://site.api.espn.com/apis/site/v2/sports/soccer/usa.ncaa.w.1/summary?event={providerEventId},not-tested,https://site.api.espn.com/apis/site/v2/sports/soccer/usa.ncaa.w.1/teams,not-established,https://site.api.espn.com/apis/v2/sports/soccer/usa.ncaa.w.1/standings,not-established,
soccer,Mexican Liga BBVA MX Femenil,mex.w.1,espn:soccer:mex.w.1,W2-team-and-soccer,team-match,false,https://site.api.espn.com/apis/site/v2/leagues/dropdown?region=us&lang=en&sport=soccer,https://site.api.espn.com/apis/site/v2/sports/soccer/mex.w.1/scoreboard,,,,directory-only,requires-validation,https://site.api.espn.com/apis/site/v2/sports/soccer/mex.w.1/summary?event={providerEventId},not-tested,https://site.api.espn.com/apis/site/v2/sports/soccer/mex.w.1/teams,not-established,https://site.api.espn.com/apis/v2/sports/soccer/mex.w.1/standings,not-established,
volleyball,NCAA Men's Volleyball,mens-college-volleyball,espn:volleyball:mens-college-volleyball,W3-new-sports,team-sets,true,https://site.api.espn.com/apis/site/v2/leagues/dropdown?region=us&lang=en&sport=volleyball,https://site.api.espn.com/apis/site/v2/sports/volleyball/mens-college-volleyball/scoreboard,401870476,2026-05-11T23:00Z,provider-samples/volleyball--mens-college-volleyball.json,sample-returned,requires-validation,https://site.api.espn.com/apis/site/v2/sports/volleyball/mens-college-volleyball/summary?event=401870476,not-tested,https://site.api.espn.com/apis/site/v2/sports/volleyball/mens-college-volleyball/teams,not-established,https://site.api.espn.com/apis/v2/sports/volleyball/mens-college-volleyball/standings,not-established,
volleyball,NCAA Women's Volleyball,womens-college-volleyball,espn:volleyball:womens-college-volleyball,W3-new-sports,team-sets,true,https://site.api.espn.com/apis/site/v2/leagues/dropdown?region=us&lang=en&sport=volleyball,https://site.api.espn.com/apis/site/v2/sports/volleyball/womens-college-volleyball/scoreboard,401890102,2026-09-24T22:00Z,provider-samples/volleyball--womens-college-volleyball.json,sample-returned,requires-validation,https://site.api.espn.com/apis/site/v2/sports/volleyball/womens-college-volleyball/summary?event=401890102,200,https://site.api.espn.com/apis/site/v2/sports/volleyball/womens-college-volleyball/teams,50,https://site.api.espn.com/apis/v2/sports/volleyball/womens-college-volleyball/standings,True,
water-polo,NCAA Men's Water Polo,mens-college-water-polo,espn:water-polo:mens-college-water-polo,W3-new-sports,team-match,true,https://site.api.espn.com/apis/site/v2/leagues/dropdown?region=us&lang=en&sport=water-polo,https://site.api.espn.com/apis/site/v2/sports/water-polo/mens-college-water-polo/scoreboard,401838421,2025-12-07T23:00Z,provider-samples/water-polo--mens-college-water-polo.json,sample-returned,requires-validation,https://site.api.espn.com/apis/site/v2/sports/water-polo/mens-college-water-polo/summary?event=401838421,200,https://site.api.espn.com/apis/site/v2/sports/water-polo/mens-college-water-polo/teams,0,https://site.api.espn.com/apis/v2/sports/water-polo/mens-college-water-polo/standings,False,Returned event predates 2026; validate current coverage or legitimate tournament cycle
